ref:ine;name;@type;@id;@lat;@lon
02072000401;Socovos;node;2264481625;38.3336350;-1.9836294
02031000101;Férez;node;2264481630;38.3559199;-2.0094135
38005001511;Urbanización Jardín del Atlántico;node;2265724509;28.1311776;-16.4596404
02033000101;Fuente Álamo;node;2265913567;38.6930768;-1.4311203
02037000501;Hellín;node;2265945442;38.5106649;-1.6995137
08297000201;Sant Pere del Vim;node;2266189040;41.6795532;1.5294362
20009000299;Buruntza Auzoa;node;2266215399;43.2257907;-2.0169915
31119000201;Igal / Igari;node;2268180622;42.8129763;-1.0650303
14016000101;Azuel;node;2268181204;38.3256280;-4.3282007
14029000201;Argallón;node;2268245707;38.2022879;-5.4837785
14029001301;Piconcillo;node;2268246002;38.1768722;-5.4649279
14029000301;Cañada del Gamo;node;2268250313;38.2048761;-5.4048250
40207000201;Trescasas;node;2269778762;40.9632936;-4.0357823
33044180500;Malpica (Lloriana);node;2270422053;43.3753078;-5.9262607
33044301001;Molina;node;2270422055;43.3736542;-5.9220893
33044121299;La Bolguina;node;2270431763;43.3797462;-5.9266988
33054050801;Casa Nueva;node;2270431771;43.3926698;-5.9980080
33054060302;San Pedru Nora;node;2270460354;43.3697063;-5.9621182
33026100100;Barréu;node;2270460355;43.3846673;-5.9862892
33026100600;Llera;node;2270460356;43.3878873;-6.0020778
31241000499;Ayechu;node;2270546984;42.8188906;-1.2196986
31241000599;Elcóaz;node;2270546985;42.8376392;-1.2367146
31028002299;Arizcuren / Arizkuren;node;2270550394;42.8313832;-1.2877184
31028002499;Olozi;node;2270550736;42.8320921;-1.3186486
31158001999;Rala / Errala;node;2270553170;42.8138058;-1.3281672
31241001401;Ongoz;node;2270554473;42.7979695;-1.2393324
31241000699;Epároz;node;2270829432;42.7731059;-1.2518405
31241001899;Artanga;node;2270829548;42.8009319;-1.2687937
33040031301;Ovín;node;2271199585;43.3494614;-5.4946351
33057020101;Fuexos;node;2271372628;43.3068633;-5.9231345
33040030201;Buyeres;node;2271674625;43.3498548;-5.4831534
02086000202;Los Prados;node;2272589937;38.3463820;-2.4418089
23047000101;Burunchel;node;2272699421;37.9463546;-2.9543017
25035000201;Sant Jordi de Muller;node;2273731438;41.7974777;0.8353859
36048021000;A Cunchada;node;2274948218;41.9250149;-8.8426451
02001000101;Abengibre;node;2276193176;39.2089284;-1.5420192
02026000101;Cenizate;node;2276193177;39.3036546;-1.6613917
16098000101;El Herrumblar;node;2276193178;39.4014917;-1.6232149
16118000101;Ledaña;node;2276193179;39.3561864;-1.7157650
02079000103;Villamalea;node;2276193180;39.3623057;-1.5991795
16271000101;Villarta;node;2276193181;39.4409880;-1.6510932
02075000102;Valdeganga;node;2276195730;39.1357484;-1.6770233
02086000406;El Morrión;node;2276506951;38.1727987;-2.4586476
33006023399;Rosuaria;node;2276924523;43.3375914;-5.5684295
33040060601;Monga;node;2281460333;43.3676160;-5.4892414
33009040201;Los Villares;node;2281466982;43.4073574;-5.4586523
04903000301;Venta de Viso (Mojonera);node;2282928844;36.7943548;-2.6969095
14036001501;Puebla de la Parrilla;node;2283021421;37.7466207;-5.1874003
33016000302;La Curtia;node;2286188132;43.5419771;-5.9564558
01049000199;Atiega/Atiaga;node;2286257612;42.8267775;-3.0076892
01055000601;Bellojín;node;2286257613;42.8287638;-3.0285224
01055002701;Villamaderne;node;2286257614;42.8227983;-3.0412826
20040001099;Pagoaga;node;2286594673;43.2195442;-1.9196643
15078130501;Folgoso;node;2286931923;42.8952829;-8.5899286
15078130301;Codesedas;node;2286931942;42.8906714;-8.5841069
15078130401;Correxíns;node;2286931948;42.8898750;-8.5772471
15078130701;Marmancou;node;2286952336;42.8874539;-8.5779981
15082090799;Montecelo;node;2287912610;42.7667490;-8.5632403
17062000299;Cinc Claus;node;2289144980;42.1375791;3.1010631
09410001904;Nocedal;node;2289236637;43.1664632;-3.2476272
09410003306;La Vega de Nava;node;2289236638;43.1656275;-3.2584114
15078130901;As Moas de Arriba;node;2289685758;42.8834468;-8.5759684
33019140301;Santelmo;node;2290594962;43.4999319;-5.2648553
17152000799;Ciutat de vacances Cala Montjoi;node;2291458052;42.2519746;3.2272981
18901000102;Atalbéitar;node;2291469864;36.9343628;-3.3103395
17084000301;Olopte;node;2291940676;42.3934631;1.8159644
17218001101;Vilafreser;node;2292223990;42.0839200;2.8820383
25905001101;Rubinat;node;2292251977;41.6243851;1.3191755
17056000301;Corts;node;2292348728;42.0948884;2.7886043
17172000101;Granollers de Rocacorba;node;2292653301;42.0684540;2.6527073
31250000699;Suspela;node;2292977441;43.2759533;-1.6691256
15078130200;A Cova;node;2293523321;42.8992183;-8.5943116
15078131000;Piñor;node;2293524572;42.9132464;-8.6051121
15078130101;Vrins;node;2293535715;42.9161009;-8.5812524
15078131100;A Portela;node;2293535811;42.9208364;-8.5901668
15078130600;A Fontecova;node;2293551395;42.9066827;-8.5737558
17033000201;Franciac;node;2293947471;41.8746176;2.7856948
03089000300;el Fondó;node;2294516781;38.4396741;-0.9182534
36001040101;Cequeliños;node;2294581335;42.1308640;-8.2698014
33053110101;Pedroveya;node;2294592631;43.2683331;-5.9677782
25907000700;el Llor;node;2294904662;41.7461373;1.3102943
15005050301;Castelo;node;2295733426;43.2933950;-8.5312604
15078220101;Bar de Abaixo;node;2296319359;42.8833889;-8.5600909
15078220201;Bar de Arriba;node;2296319407;42.8852128;-8.5637226
02007000601;Tolosa;node;2298945523;39.1992598;-1.3781278
02005000101;Alborea;node;2298945669;39.2790903;-1.3960986
02041000301;Cubas;node;2298945729;39.1561908;-1.5806454
02007000401;La Gila;node;2298945736;39.1926825;-1.3787699
02007000301;Las Eras;node;2298945754;39.2000580;-1.4343684
02064000101;Pozo-Lorente;node;2298945827;39.0767840;-1.5064382
02023000101;Casas de Ves;node;2298946004;39.2588234;-1.3328623
02007000201;Casas del Cerro;node;2298946018;39.1851406;-1.4297765
25003000201;Almenara Alta;node;2299873661;41.7409213;1.0553611
17075000100;Arenys d'Empordà;node;2300007640;42.1692945;2.9556783
08035000201;Urbanització Quilòmetre 3;node;2300603580;41.6286916;2.6402724
09219002001;Urbanización El Lago;node;2301395625;42.6783449;-2.9004242
36038110601;Marcón;node;2303694202;42.4146177;-8.6176382
22136000101;Lalueza;node;2306953163;41.8415194;-0.2578624
33006031801;La Texuca;node;2308342700;43.3484062;-5.5923997
38049000201;La Calera;node;2308890579;28.0962304;-17.3345342
33006030199;L'Argumusu;node;2308899980;43.3466247;-5.5948369
33006011601;Rozaes;node;2308954464;43.3137997;-5.5666105
33006030301;Les Cabañes;node;2308954598;43.3435910;-5.5880587
33006012001;Tabayes;node;2308992528;43.3192366;-5.5745563
33006012499;El Bocellal;node;2308993205;43.3167121;-5.5823518
33006013400;El Robedal;node;2308993206;43.3216054;-5.5781363
33006011701;Santa Gadía;node;2309004991;43.3037071;-5.5503931
33006012201;Viñái;node;2309006169;43.3111165;-5.5585392
33006010999;La Envesná;node;2309440844;43.3125944;-5.5424343
33006013899;La Velía;node;2309440845;43.3108359;-5.5422486
33006010801;Melendreros;node;2309455686;43.3117648;-5.5335069
33006010401;Costespines;node;2309460675;43.3094285;-5.5731253
33006010101;El Caliyu;node;2309478259;43.3083303;-5.5693943
08279000701;Can Palet de Vista Alegre;node;2309683606;41.5415984;1.9864402
08279000200;les Fonts;node;2309683623;41.5298593;2.0355178
33006010601;La Fontanina;node;2310508306;43.3272175;-5.5726309
33006025099;El Xerrón;node;2310508797;43.3347690;-5.5503599
33006021299;Les Collaes;node;2310508798;43.3316481;-5.5527335
33006011201;Piñera;node;2310509104;43.3136762;-5.5619909
33006010301;Castañera;node;2310518051;43.3113930;-5.5447207
33006030900;El Cuitu;node;2310518053;43.3311004;-5.5589548
33006023199;Tuenes;node;2310531306;43.3293836;-5.5572721
33006021701;La Figar;node;2310533694;43.3282723;-5.5533442
33006012700;La Casilla;node;2310537390;43.2976078;-5.5670321
33006020700;Carbayal;node;2310549584;43.3306416;-5.5695720
33006020699;El Capellán;node;2310549585;43.3428053;-5.5539950
33006022201;El Montiquín;node;2310549587;43.3422374;-5.5724642
33006022399;El Perezal;node;2310549590;43.3326415;-5.5640189
33006022400;El Praón;node;2310549602;43.3421268;-5.5557898
33006011300;El Pumar;node;2310549612;43.3277747;-5.5966261
33006025200;L'Azorea;node;2310549639;43.3335366;-5.5721968
33006021500;L'Escobal;node;2310549650;43.3474604;-5.5789584
33006030299;La Bargaña;node;2310549664;43.3360912;-5.5857492
33006030599;La Casa'l Monte;node;2310549677;43.3339257;-5.5887679
33006030699;La Casa'l Río;node;2310549691;43.3321138;-5.5883947
33006023899;La Cuesta la Riba;node;2310549697;43.3443768;-5.5520213
33006024400;La Quintana;node;2310549698;43.3455463;-5.5749099
33006022601;La Riba;node;2310549699;43.3430633;-5.5560826
33006022801;La Rubiera;node;2310549700;43.3448343;-5.5583331
33006012100;La Vara;node;2310549701;43.3255223;-5.5929524
33006024700;Les Vallines;node;2310549703;43.3469912;-5.5528565
33006023299;Los Xugueros;node;2310549704;43.3325931;-5.5691206
33006012699;Compumiyar;node;2310554606;43.3270157;-5.5811761
33006013299;La Peña'l Plonu;node;2310554607;43.3226586;-5.5803289
33006031499;La Riega La Tobe;node;2310554608;43.3297430;-5.5851252
33006024400;La Quintana;node;2310572223;43.3098936;-5.5678523
33006011899;El Segredal;node;2310572227;43.3106764;-5.5692413
33006023900;La Cuesta;node;2310584418;43.3386103;-5.5673904
33006011999;Xenra;node;2310584480;43.3216718;-5.5655499
18174000201;Valenzuela;node;2311560295;37.0813685;-3.9849336
15078110499;Fontoade;node;2311624372;42.9457468;-8.5895242
15078110601;Lamascal;node;2311624373;42.9479101;-8.5858754
15078111099;Vilar do Rei;node;2311624374;42.9651180;-8.5902409
33006011100;El Pedríu;node;2311719477;43.3146056;-5.5497463
33006011401;El Rebollal;node;2311719478;43.3104005;-5.5522983
33006012900;La Llera;node;2311719479;43.3090366;-5.5563965
33006010701;Fontoria;node;2312169233;43.3173931;-5.5579701
33006011599;El Recimuru;node;2312175152;43.3009797;-5.5613919
33006012399;La Brizosa;node;2312181615;43.3041154;-5.5726284
33006013700;La Solana;node;2312181616;43.3027885;-5.5740068
25041000399;Aguilella;node;2312440406;41.6977269;1.0802462
48069030199;Larrauri;node;2314017258;43.3676693;-2.8103255
33044272600;La Torre;node;2314849249;43.3570936;-5.9387270
33044271001;Les Eres;node;2314849250;43.3605835;-5.9275073
33044271301;Maxa;node;2314849251;43.3602381;-5.9418210
33044271801;L'Ataruelo;node;2314849252;43.3623460;-5.9295587
33039010301;La Pumariega;node;2316624509;43.5428465;-6.0968617
33013020201;Carrales;node;2317857058;43.4628242;-5.2020027
33013020101;Duesos;node;2317857059;43.4667587;-5.2074841
33013020301;Duyos;node;2317857060;43.4584338;-5.2048661
25113000399;Montalé;node;2318481358;41.6978625;1.0045622
33043020401;Sirviella;node;2320060542;43.3412330;-4.9806399
33043020501;Talaveru;node;2320060559;43.3385474;-4.9744054
33043020601;Villar;node;2320060575;43.3376494;-4.9807463
33043020899;Pandellevandes;node;2320181269;43.3373998;-5.0007156
33043010301;Demués;node;2320216627;43.3186793;-4.9905012
33043020300;El Castru;node;2320252496;43.3293515;-4.9580573
33043030100;El Pedrosu;node;2320269258;43.3485033;-4.9398623
08054001401;Can Nicolau de Dalt;node;2320803241;41.5030797;1.9638284
25217000101;Altet;node;2321008217;41.6839879;1.1437558
33057050401;Tellego;node;2321375865;43.2987304;-5.8674830
19161000101;Lupiana;node;2322925720;40.6103140;-3.0531406
48024000599;Ibarguen;node;2323096405;43.0974773;-2.7403486
48024000799;Otzerimendi;node;2323096407;43.1022919;-2.7546407
38017000102;La Mareta;node;2323266160;28.0329470;-16.5750957
38017001707;Vista Gorda;node;2323266162;28.0966734;-16.5737582
43073000201;Albió;node;2323425724;41.5651424;1.2722420
33064020201;Llavares;node;2323681903;43.2902897;-5.9608268
33064030701;Tenebreo;node;2323692785;43.2878520;-5.9764243
14036000801;Céspedes;node;2325212971;37.7563411;-5.2565987
14036001200;Mesas de Guadalora;node;2325308975;37.7734269;-5.2393662
25216000201;Civit;node;2325621114;41.5773909;1.3805970
14018000301;Maruanas;node;2325919670;37.9352461;-4.4691218
14012000601;Morente;node;2325952201;37.9313758;-4.4114000
25034000801;Collfred;node;2327329908;41.9158346;1.1128490
25034000201;Anya;node;2327341235;41.9241495;1.1065082
25217000201;Claravalls;node;2327382500;41.7022860;1.1267836
18122002001;Atajea;node;2329183870;37.1388504;-4.2174465
18122000401;Fuente Camacho;node;2329290431;37.0992727;-4.2564974
14017000701;El Garabato;node;2331166519;37.6819012;-4.9777852
02003000101;Aguas Nuevas;node;2331714390;38.9202350;-1.9196970
02003000902;Urbanización Aguasol;node;2331715351;38.9239997;-1.8936503
33071030400;A Arruñada;node;2332076916;43.3481968;-7.1251017
18044000201;Nieles;node;2335310515;36.9335691;-3.2314117
18121000401;Tímar;node;2335310529;36.9440957;-3.2113001
43141000501;Vallespinosa;node;2335714023;41.4448299;1.3492813
43139000101;Aguiló;node;2336996390;41.5532361;1.4196349
43170000301;el Mas d'en Bosc;node;2337048877;41.3083275;1.4101700
43156000600;la Miliana;node;2337113111;40.6396587;0.4154723
33030021201;La Peral;node;2337129303;43.4887521;-5.9900083
18122002301;El Bujeo;node;2337306112;37.1739969;-4.1422355
43091000501;Farena;node;2337645650;41.3109477;1.0866261
33030013101;Calavero;node;2337659546;43.4962040;-6.0003099
33030010700;Faéu;node;2337659554;43.4941234;-6.0165503
33030010999;Fonte;node;2337659566;43.5039397;-5.9500131
33030011399;Joyana;node;2337659580;43.5026069;-5.9629656
33030010100;La Barrera;node;2337659593;43.4981186;-5.9614286
33030011401;La Llaguna;node;2337659604;43.5156425;-5.9583115
33030011799;La Lláscara;node;2337659622;43.4997821;-5.9663985
33030011599;La Llanaváu;node;2337659634;43.4980340;-5.9871288
33030012199;Poli;node;2337659659;43.4995925;-5.9713122
33030020700;Reconco;node;2337659673;43.4878352;-6.0013133
33030020800;La Reigada;node;2337674121;43.4756086;-5.9918597
33030021099;Rozaflor;node;2337692551;43.4773298;-5.9740304
33030013201;Taborneda;node;2337698218;43.5021926;-5.9470355
33030012801;Vega;node;2337700730;43.4984143;-5.9742389
33030012999;La Ventanueva;node;2337700731;43.4934528;-6.0091516
33030013001;Viescas;node;2337700732;43.5082196;-5.9753117
33065020199;Acéu;node;2337747956;43.4064885;-5.5145546
33065010101;Aramanti;node;2337747957;43.4116224;-5.5850825
33065030199;Berros;node;2337747958;43.4070881;-5.5369016
33065010301;Canal;node;2337753603;43.4206437;-5.5594884
33065030301;La Cuesta;node;2337753604;43.4156063;-5.5433648
33065020201;Figares;node;2337754341;43.4156167;-5.5228527
33065030601;Ñora;node;2337754342;43.3998106;-5.5422422
33065030800;El Rebollal;node;2337755086;43.4027368;-5.5342278
33065020499;Valvidares;node;2337758836;43.4173090;-5.5121795
33065010701;Villar;node;2337760176;43.4165541;-5.5689918
25217000400;la Figuerosa;node;2338259047;41.6970776;1.1685363
43155000203;Santa Rosa de Lima;node;2338420759;40.8752428;0.5160035
32057060201;As Paradellas;node;2338953821;42.3417761;-7.5928508
32057060101;Celeirón;node;2338953822;42.3431084;-7.5846325
21030000101;Chucena;node;2339072794;37.3636792;-6.3930714
25227000501;Beranui;node;2339530473;42.3743376;0.9675067
25227001500;la Plana de Mont-ros;node;2339532083;42.3810189;0.9656024
33042010299;La Carril;node;2341302935;43.4285391;-5.6782235
33042010100;La Braña;node;2341948616;43.4259418;-5.6858799
33042010300;La Felguera;node;2341961747;43.4314443;-5.6789361
33042010400;La Peral;node;2341961748;43.4401729;-5.6761476
33042010500;San Andrés;node;2341961750;43.4296995;-5.6742219
33042010600;Serrapicón;node;2341961751;43.4174013;-5.6845496
15082021601;Mouromorto;node;2343173711;42.8136668;-8.5922959
15082050301;Cantoña;node;2343173712;42.8097473;-8.5903218
33013010201;Bandalisque;node;2343692630;43.4638089;-5.1831481
33013010399;La Cantiella;node;2343692649;43.4714704;-5.1872016
33013020401;La Espasa;node;2343692663;43.4727067;-5.2112362
33013010601;La Rotella;node;2343692677;43.4630155;-5.1906700
33013010501;Pumarín;node;2343692690;43.4661418;-5.1823948
33013020500;Valle;node;2343699260;43.4603853;-5.1957067
21010000501;Isla del Moral;node;2343838509;37.1894188;-7.3413689
21010000801;Playa Isla de Canela;node;2343840709;37.1753419;-7.3702508
21044000101;La Antilla;node;2343891234;37.2075848;-7.2116537
21044000701;El Terrón;node;2344533422;37.2252770;-7.1745801
21042000801;La Redondela;node;2344541189;37.2218223;-7.2706265
21042000501;Pozo del Camino;node;2344541192;37.2249406;-7.3128231
21042001301;Urbasur;node;2344541195;37.2056227;-7.2474823
33057020699;El Cabornio;node;2345013400;43.3038278;-5.9183058
33057041000;La Carrera;node;2345013702;43.2946870;-5.9094070
33057050101;Entepuentes;node;2345015439;43.3093827;-5.8718458
33057030400;La Casuca;node;2345015440;43.3103370;-5.8426084
33057010701;Ferreros;node;2345015527;43.3172083;-5.8739445
33057030101;Fresnedo;node;2345016764;43.3068182;-5.8493016
33057020301;La Mortera;node;2345024843;43.2920150;-5.8605555
33057020301;La Mortera;node;2345024856;43.2984839;-5.9321170
33057050699;Las Meanas;node;2345024862;43.3056549;-5.8765957
33057030299;Picullanza;node;2345031900;43.3155425;-5.8392565
33057010900;Quintaniella;node;2345031938;43.3148854;-5.9074153
33057011799;Rebolón;node;2345040096;43.3132932;-5.9022124
33057011099;Santágueda;node;2345059399;43.3192086;-5.8946430
33057050301;Sardín;node;2345059500;43.2970338;-5.8468650
33057011699;La Zoreda;node;2345061058;43.3252406;-5.8720467
33057030301;Soto Rei / Soto de Rey;node;2345061059;43.3076859;-5.8604808
33057050501;Vegalencia;node;2345061060;43.3052790;-5.8598077
33057040799;Vixel;node;2345061061;43.2942481;-5.9120419
33064010299;El Cabezu;node;2349611329;43.3002806;-5.9935503
33064030999;La Collecha;node;2349611340;43.2928140;-5.9697140
33064010399;Los Niseiros;node;2349633629;43.2893435;-6.0076681
33064031100;La Rodada;node;2349650569;43.2997973;-5.9693423
33064031099;Peñoba;node;2349650570;43.3032343;-5.9859789
33064031299;La Veiga'l Rei;node;2349650571;43.3048970;-5.9849071
33004050201;Bao;node;2350673648;43.5434596;-5.9444617
33004020601;Castañeda;node;2350673658;43.5397115;-5.9234396
33004020301;El Barrial;node;2350673664;43.5440653;-5.9258077
33004030601;El Calieru;node;2350673673;43.5590171;-5.9485720
33004030701;El Campu;node;2350673685;43.5640962;-5.9450260
33004030401;La Cabianca;node;2350673692;43.5657770;-5.9443468
33004060101;La Cabián;node;2350673695;43.5617360;-5.8857084
33004020501;La Carrionina;node;2350673699;43.5372850;-5.9295765
33004060401;Les Canteres;node;2350673707;43.5668914;-5.9166834
33004050301;Los Calvos;node;2350673712;43.5368476;-5.9490520
33004031401;Gaxín;node;2350701121;43.5559017;-5.9382883
33004030900;La Cuesta Heros;node;2350701122;43.5517546;-5.9450341
33004031101;La Folleca;node;2350701123;43.5711415;-5.9405038
33004031301;La Garita;node;2350701124;43.5708438;-5.9476439
33004031601;El Montán;node;2350736968;43.5614063;-5.9347693
33004050601;Heros;node;2350736974;43.5503735;-5.9450515
33004061201;La Granda;node;2350736977;43.5678996;-5.9013026
33004020901;La Grandiella;node;2350736980;43.5455843;-5.9282936
33004050701;La Lleda;node;2350736984;43.5468395;-5.9397959
33004031701;La Quintana Dionisio;node;2350736987;43.5685507;-5.9488455
33004061601;La Quintana Pedro;node;2350736990;43.5636688;-5.8951127
33004032001;La Sablera;node;2350736993;43.5661771;-5.9384102
33004021201;La Tabla;node;2350736996;43.5345580;-5.9235905
33004061401;Llantao;node;2350736997;43.5659459;-5.8959475
33004031501;Los Llaos;node;2350736998;43.5621046;-5.9478433
33004050801;Miranda;node;2350736999;43.5399915;-5.9467426
33004061501;Piedramenuda;node;2350737000;43.5705919;-5.8901349
33004021101;Piqueros;node;2350737001;43.5432579;-5.9248558
33004061801;Refurao;node;2350737004;43.5631175;-5.8909541
33004040100;San Xuan de Nieva;node;2350737010;43.5867459;-5.9266153
33004051201;Santo Domingo;node;2350737016;43.5413740;-5.9460237
33004062101;Tabiella;node;2350737022;43.5736232;-5.8931647
33004062201;Tetuán;node;2350737025;43.5689662;-5.8977499
33004062301;Tuñes;node;2350737028;43.5721342;-5.9048143
33004062401;Vallines;node;2350737034;43.5632652;-5.9046188
33004062500;Villanueva de Miranda;node;2350742219;43.5431919;-5.9476931
33004062500;Villanueva de Navarro;node;2350742222;43.5594316;-5.8843652
25901000801;Surri;node;2351504651;42.5655691;1.2215171
25901000301;Bonestarre;node;2351504668;42.5748336;1.2176476
25901000201;Anàs;node;2351504762;42.5763394;1.2127048
21042001101;Monterreina;node;2351740600;37.2400558;-7.2705420
21010000601;Barriada de la Estación;node;2351740966;37.2228335;-7.3221523
21010000901;Villa Antonia;node;2351740967;37.2319419;-7.3141572
09074000101;Urbanización Fuentes Blancas;node;2354330851;42.3365653;-3.6327079
25017000799;Besan;node;2355286626;42.5434555;1.2741896
25249000201;Guardiola;node;2356035417;41.8304089;1.2222204
25060000201;Vilamajor;node;2356103671;41.8377173;1.2195756
25150000799;Renant;node;2356147610;41.7923677;1.1662906
25911000800;Mont-roig;node;2357080060;41.7497082;1.1849742
31078000101;Cortes;node;2357976707;41.9235302;-1.4206848
25126000201;Arestui;node;2361821231;42.5079288;1.1665989
25126000301;Baiasca;node;2361821238;42.5097149;1.1432560
36032040401;Fontenla;node;2363525586;42.5998796;-8.5540630
25208000501;Estac;node;2364152384;42.3815376;1.0765663
22066000999;Aguilar;node;2364428234;42.4318218;-0.0011667
22109000101;Albella;node;2364428256;42.4617294;-0.0434744
22113001199;Aluján;node;2364428272;42.3752535;0.2515836
22190000101;Araguás;node;2364428322;42.4722757;0.1617078
22109000201;Arresa;node;2364428342;42.4913338;-0.0989875
22907000301;Arro;node;2364428380;42.4072898;0.2238659
22066000199;Ascaso;node;2364428500;42.4782689;0.0479943
22069000101;Asín de Broto;node;2364428534;42.5330536;-0.1297699
22227000701;Badaín;node;2364428570;42.5411581;0.1951192
22907000401;Banastón;node;2364428627;42.4060042;0.1670138
22113000501;Charo;node;2364430465;42.3895352;0.2585408
22057000201;Chisagues;node;2364430485;42.6636207;0.1910866
22144000199;El Casal;node;2364431985;42.5062551;0.1742391
22189000301;Escalona;node;2364435758;42.4983730;0.1436490
22189000901;Escuaín;node;2364435773;42.5964568;0.1300537
22057000301;Espierba;node;2364435810;42.6506593;0.1561300
22133000399;Fontanal;node;2364436233;42.4764115;0.1138601
22113000799;Fosado;node;2364436303;42.4280600;0.2511097
22113000899;Fuendecampo;node;2364436348;42.4128063;0.2662198
22907001701;Gerbe;node;2364436462;42.3834700;0.1836904
22199001901;Gillué;node;2364436474;42.4198734;-0.1743534
22907002101;Griebal;node;2364436531;42.3846465;0.2030484
22907001101;Guaso;node;2364436553;42.4159647;0.0941959
22227000101;Hospital de Tella;node;2364436589;42.5480328;0.1635009
22109000599;Jánovas;node;2364436675;42.4653150;-0.0029474
22190000599;La Pardina;node;2364438288;42.4285449;0.1809432
22189001099;Las Huertas de Muro;node;2364440308;42.4978007;0.1399256
22907001301;Latorrecilla;node;2364440508;42.4038777;0.0860149
22109000901;Ligüerre de Ara;node;2364440519;42.4747145;-0.0779477
22190000201;Los Molinos;node;2364440574;42.4499125;0.2051547
22066000599;Morillo de Sampietro;node;2364440657;42.4955471;0.0758885
22189000499;Muro de Bellós;node;2364440660;42.4898256;0.1315517
22190000499;Oncins;node;2364440668;42.4647106;0.2069419
22109001001;Planillo;node;2364440985;42.4519298;-0.0373640
22066000399;Campodarbe;node;2364446432;42.4223128;0.0166001
22190001299;Casa Castan;node;2364446939;42.4457849;0.1581507
22190000699;El Plano;node;2364450699;42.4552543;0.2138255
22113001499;El Pocino;node;2364450709;42.3958097;0.2560617
22066000699;El Pueyo de Morcat;node;2364450797;42.3767449;-0.0024060
22190000999;El Soto;node;2364451103;42.4329382;0.1797980
22057000401;Javierre;node;2364452650;42.6356270;0.2134245
22109000701;Lacort;node;2364455170;42.4739520;-0.0342034
22109000801;Lardiés;node;2364455219;42.4983174;-0.1324995
22066000401;Margudgued;node;2364457149;42.4332050;0.0845226
22066001099;Matidero;node;2364457153;42.3951052;-0.0869592
22907002201;Morillo de Tou;node;2364457177;42.3762101;0.1542277
22057000501;Parzán;node;2364457260;42.6605185;0.2080408
22189000101;Belsierre;node;2364463686;42.5139339;0.1334181
22069000201;Bergua;node;2364463692;42.5342699;-0.1700995
22189000201;Bestué;node;2364463722;42.5612703;0.1095280
22189000899;Bies;node;2364463746;42.5782448;0.1463079
22109000301;Borrastre;node;2364463801;42.4886926;-0.1133504
22107000101;Buerba;node;2364463885;42.5380067;0.0497207
22069000401;Buesa;node;2364463891;42.5846768;-0.1077757
22107000299;Buisan;node;2364463902;42.5816560;-0.0100874
22144000201;Ceresa;node;2364464429;42.5082471;0.1787012
22190000399;La Muera;node;2364473247;42.4535383;0.2178360
22227000401;Salinas;node;2364476789;42.5840557;0.2217320
22109001101;San Felices de Ara;node;2364476803;42.4542548;-0.0278816
22109001201;San Juste;node;2364476820;42.4828135;-0.0989316
22190000899;San Lorien;node;2364476827;42.4752137;0.1716349
22109001301;San Martín de Solana;node;2364476846;42.4903633;-0.0097865
22133000201;San Vicente;node;2364476985;42.4680529;0.1080656
22190001199;San Victorian;node;2364476986;42.4574358;0.2211851
22189000799;Santa Maria;node;2364477005;42.5387706;0.1346813
22109001401;Santa Olaria de Ara;node;2364477009;42.4780137;-0.0646903
22069000601;Sarvisé;node;2364477021;42.5778260;-0.1125226
22066001199;Seso;node;2364477244;42.4600025;0.0448931
22066000799;Sieste;node;2364477601;42.4302404;0.0697245
22066001201;Silves;node;2364477615;42.4518621;0.0389651
30016130501;Barriada de Santiago;node;2366355514;37.6777065;-1.0229820
30016130502;Miranda;node;2366355520;37.6832923;-1.0250317
30016220301;Santa Ana;node;2367084473;37.6646078;-1.0055994
29067000501;La Araña;node;2368416834;36.7125640;-4.3269025
33001020401;Iboyo;node;2370773288;43.2097247;-6.6342626
33001030101;Bustantigo;node;2370775110;43.3578745;-6.6904992
33002020101;Bo;node;2370849237;43.1702649;-5.7652166
33002020201;Bustiyé;node;2371048681;43.1681712;-5.7594871
33002040201;Caborana;node;2371212108;43.1749087;-5.7525888
33002040301;El Cantiquín;node;2371212112;43.1741572;-5.7473335
33002110301;Cao;node;2371250079;43.1389303;-5.6980112
33002020301;Carreyana;node;2371262299;43.1775229;-5.7636347
33002170901;Los Cargaeros;node;2371262300;43.1660980;-5.6405476
33002050101;Casomera;node;2371278601;43.0811699;-5.5772615
33002140601;Castandieḷḷo;node;2371283904;43.1638112;-5.6805126
33002170201;Castañeo;node;2371289121;43.1601544;-5.6686571
33002091101;La Conforcá;node;2371389606;43.1616682;-5.7382957
33002060101;Conforcos;node;2371394643;43.1108379;-5.5901915
33002140801;Corigos;node;2371396710;43.1651503;-5.6751605
33002140901;La Cortina;node;2371401583;43.1704747;-5.7367115
33002070101;Cuergo;node;2371407266;43.1204045;-5.5686562
33002091200;La Cortina de Piñeres;node;2371407268;43.1693444;-5.6961527
33002120201;Entepenes;node;2371409883;43.1419947;-5.5790240
33002180101;Escoyo;node;2371412117;43.1609981;-5.6120066
33002091401;La Felguerosa;node;2371865682;43.1779997;-5.7370781
33002091501;Felguerúa;node;2371873452;43.1678875;-5.7277875
33002150201;La Fuente;node;2371901450;43.1273938;-5.5562052
33002090101;Güeria;node;2372410088;43.1600493;-5.7368112
33002111201;Güertomuro;node;2372428401;43.1531615;-5.7219834
33002141601;Misiegos;node;2372454786;43.1672597;-5.7120715
